id,league,name,nickname,season,gamesPlayed,wins,losses,overtimeLosses,shootoutWins,shootoutLosses,points,goalsFor,goalsAgainst,goalsDiff,winPercent,S,SA,FOPct,SB,H,TkA,GvA,PIMPerG,PPO,PPG,PPPercent,SHGA,SHO,PPGA,PKPercent,leagueRank,divisionRank,conferenceRank,playoffResult,playoffWins,playoffLosses
2,0,Hamilton,Steelhawks,33,50,20,24,6,0,0,46,137,169,-32,0.4,,,,,,,,,,,,,,,,12,,6,Missed,,
5,0,New England,Wolfpack,13,50,20,23,7,0,0,47,0,0,0,0.4,,,,,,,,,,,,,,,,9,,5,Missed,,
7,0,West Kendall,Platoon,4,40,20,15,5,0,0,45,0,0,0,0.5,,,,,,,,,,,,,,,,3,,2,Finals Lost,9,7
4,0,Manhattan,Rage,31,50,20,26,4,0,0,44,126,148,-22,0.4,,,,,,,,,,,,,,,,11,,5,Missed,,
6,0,Las Vegas,Kings,11,50,20,25,5,0,0,45,0,0,0,0.4,,,,,,,,,,,,,,,,10,,6,Missed,,
7,0,West Kendall,Platoon,24,52,20,27,5,0,0,45,0,0,0,0.385,,,,,,,,,,,,,,,,11,,5,Missed,,
0,0,Buffalo,Stampede,25,50,20,24,6,0,0,46,0,0,0,0.4,,,,,,,,,,,,,,,,12,,6,Missed,,
3,0,Toronto,North Stars,25,50,20,22,8,0,0,48,0,0,0,0.4,,,,,,,,,,,,,,,,11,,5,Missed,,
4,0,Manhattan,Rage,28,50,20,26,4,0,0,44,134,148,-14,0.4,,,,,,,,,,,,,,,,12,,6,Missed,,
13,0,Los Angeles,Panthers,15,50,20,24,6,0,0,46,0,0,0,0.4,,,,,,,,,,,,,,,,10,,6,Missed,,
3,0,Toronto,Stars,2,40,20,20,0,0,0,40,0,0,0,0.5,,,,,,,,,,,,,,,,5,,2,Round 1,0,4
3,0,Toronto,North Stars,85,66,20,43,1,1,2,43,207,308,-101,0.303,1766,2386,54.5,1193,1397,529,804,7.92,237,43,0.1814,13,233,52,0.7768,18,,10,Missed,,
13,0,Los Angeles,Panthers,86,66,20,42,3,1,1,44,254,389,-135,0.303,2133,2818,46.8,1265,1458,674,780,8.18,206,37,0.1796,12,212,37,0.8255,19,,10,Missed,,
25,0,Madison,Valkyries,83,66,20,43,1,2,2,43,160,274,-114,0.303,1538,2130,45.8,929,1791,724,693,8.38,218,31,0.1422,16,216,40,0.8148,20,,8,Round 1,0,4
11,0,Winnipeg,Aurora,87,66,19,42,1,1,4,43,198,322,-124,0.288,1751,2476,49.9,1195,1590,574,874,7.67,207,25,0.1208,13,207,32,0.8454,20,,11,Missed,,
11,0,Winnipeg,Aurora,85,66,19,44,1,2,2,41,167,313,-146,0.288,1447,2297,50.9,1054,1418,620,683,6.12,192,29,0.151,3,186,32,0.828,19,,9,Missed,,
4,0,Manhattan,Rage,87,66,19,44,3,3,0,41,183,325,-142,0.288,1810,2667,46.2,1284,1545,620,776,6.76,206,31,0.1505,14,189,38,0.7989,21,,10,Missed,,
15,0,Texas,Renegades,51,50,19,29,2,0,0,43,142,167,-25,0.38,,,,,,,,,,,,,,,,14,3,6,Missed,,
11,0,Winnipeg,Jets,54,50,19,29,1,1,1,40,138,166,-28,0.38,,,,,,,,,,,,,,,,12,3,7,Missed,,
9,0,Edmonton,Blizzard,38,50,19,25,6,0,0,44,145,177,-32,0.38,,,,,,,,,,,,,,,,11,,6,Missed,,
11,0,Winnipeg,Jets,46,50,19,24,7,0,0,45,123,154,-31,0.38,,,,,,,,,,,,,,,,15,4,8,Missed,,
10,0,Minnesota,Chiefs,51,50,19,29,2,0,0,40,137,175,-38,0.38,,,,,,,,,,,,,,,,16,4,8,Missed,,
4,0,Manhattan,Rage,60,66,19,45,1,3,1,40,161,277,-116,0.288,,,,,,,,,,,,,,,,18,5,10,Missed,,
6,0,Seattle,Riot,41,50,19,26,5,0,0,43,142,171,-29,0.38,,,,,,,,,,,,,,,,12,,5,Missed,,
3,0,Toronto,North Stars,56,50,19,28,1,2,2,41,118,156,-38,0.38,,,,,,,,,,,,,,,,13,4,7,Missed,,
15,0,Texas,Renegades,49,50,19,26,5,0,0,43,142,167,-25,0.38,,,,,,,,,,,,,,,,15,4,8,Missed,,
13,0,Los Angeles,Panthers,55,50,19,29,0,1,2,40,136,158,-22,0.38,,,,,,,,,,,,,,,,11,3,6,Missed,,
2,0,Hamilton,Steelhawks,49,50,19,27,4,0,0,42,137,168,-31,0.38,,,,,,,,,,,,,,,,16,4,8,Missed,,
0,0,Buffalo,Stampede,44,50,19,26,5,0,0,43,150,176,-26,0.38,,,,,,,,,,,,,,,,11,,6,Missed,,
15,0,Texas,Renegades,38,50,19,27,4,0,0,42,126,155,-29,0.38,,,,,,,,,,,,,,,,12,,7,Missed,,
9,0,Edmonton,Blizzard,36,50,19,29,2,0,0,40,131,164,-33,0.38,,,,,,,,,,,,,,,,13,,6,Missed,,
10,0,Minnesota,Chiefs,52,50,19,24,7,0,0,45,139,153,-14,0.38,,,,,,,,,,,,,,,,13,4,7,Missed,,
5,0,New England,Wolfpack,47,50,19,20,11,0,0,49,153,163,-10,0.38,,,,,,,,,,,,,,,,11,3,6,Missed,,
4,0,Manhattan,Rage,39,50,19,29,2,0,0,40,138,172,-34,0.38,,,,,,,,,,,,,,,,13,,7,Missed,,
10,0,Minnesota,Chiefs,47,50,19,25,6,0,0,44,138,168,-30,0.38,,,,,,,,,,,,,,,,14,4,8,Missed,,
0,0,Buffalo,Stampede,39,50,19,25,6,0,0,44,136,152,-16,0.38,,,,,,,,,,,,,,,,12,,6,Missed,,
7,0,Baltimore,Platoon,67,66,19,45,2,2,0,40,189,309,-120,0.288,1735,2495,50.9,1188,1261,590,533,7.15,226,52,0.2301,17,203,41,0.798,18,5,9,Missed,,
9,0,Edmonton,Blizzard,67,66,19,38,4,2,5,47,176,276,-100,0.288,1760,2724,46.1,949,1339,546,470,8.17,230,33,0.1435,13,249,55,0.7791,16,5,8,Round 1,1,4
6,0,Tampa Bay,Barracuda,69,66,19,39,6,4,2,46,177,287,-110,0.288,1918,2700,44.4,997,1282,669,596,7.29,176,28,0.1591,8,202,58,0.7129,14,4,7,Round 1,3,4
7,0,Baltimore,Platoon,68,66,19,40,4,2,3,45,177,283,-106,0.288,1785,2510,47.8,1072,1355,667,409,7.68,240,38,0.1583,18,224,33,0.8527,14,4,8,Round 1,1,4
3,0,Toronto,North Stars,64,66,19,43,0,2,4,42,191,272,-81,0.288,,,,,,,,,,,,,,,,18,4,8,Round 1,1,4
10,0,Minnesota,Monarchs,80,66,19,46,1,2,0,39,180,326,-146,0.288,2002,2701,53.4,1400,1169,598,658,7.71,209,29,0.1388,9,217,54,0.7512,19,5,9,Missed,,
11,0,Winnipeg,Jets,4,40,19,19,2,0,0,40,0,0,0,0.475,,,,,,,,,,,,,,,,6,,3,Round 2,5,6
7,0,West Kendall,Platoon,13,50,19,26,5,0,0,43,0,0,0,0.38,,,,,,,,,,,,,,,,10,,6,Missed,,
6,0,Seattle,Riot,35,50,19,28,3,0,0,41,112,154,-42,0.38,,,,,,,,,,,,,,,,13,,7,Missed,,
9,0,Edmonton,Blizzard,35,50,19,26,5,0,0,43,135,160,-25,0.38,,,,,,,,,,,,,,,,12,,6,Missed,,
7,0,West Kendall,Platoon,19,50,19,29,2,0,0,40,0,0,0,0.38,,,,,,,,,,,,,,,,11,,5,Missed,,
4,0,Manhattan,Rage,27,50,19,25,6,0,0,44,0,0,0,0.38,,,,,,,,,,,,,,,,12,,6,Missed,,
0,0,Buffalo,Stampede,27,50,19,22,9,0,0,47,0,0,0,0.38,,,,,,,,,,,,,,,,11,,5,Missed,,
2,0,Hamilton,Steelhawks,34,50,19,23,8,0,0,46,133,161,-28,0.38,,,,,,,,,,,,,,,,13,,6,Missed,,
10,0,Minnesota,Chiefs,14,50,18,27,5,0,0,41,0,0,0,0.36,,,,,,,,,,,,,,,,12,,6,Missed,,
2,0,Hamilton,Steelhawks,4,40,18,13,9,0,0,45,0,0,0,0.45,,,,,,,,,,,,,,,,4,,3,Round 1,1,4
3,0,Toronto,North Stars,4,40,18,18,4,0,0,40,0,0,0,0.45,,,,,,,,,,,,,,,,7,,4,Missed,,
6,0,Seattle,Riot,16,50,18,21,11,0,0,47,0,0,0,0.36,,,,,,,,,,,,,,,,9,,6,Missed,,
11,0,Winnipeg,Jets,3,40,18,14,8,0,0,44,0,0,0,0.45,,,,,,,,,,,,,,,,4,,2,Round 2,7,6
15,0,Texas,Renegades,33,50,18,26,6,0,0,42,143,160,-17,0.36,,,,,,,,,,,,,,,,14,,7,Missed,,
4,0,Manhattan,Rage,26,50,18,29,3,0,0,39,0,0,0,0.36,,,,,,,,,,,,,,,,13,,7,Missed,,
8,0,Calgary,Dragons,3,40,18,17,5,0,0,41,0,0,0,0.45,,,,,,,,,,,,,,,,5,,3,Round 1,2,4
12,0,Portland,Admirals,27,50,18,29,3,0,0,39,0,0,0,0.36,,,,,,,,,,,,,,,,14,,7,Missed,,
3,0,Toronto,North Stars,9,50,18,27,5,0,0,41,0,0,0,0.36,,,,,,,,,,,,,,,,8,,4,Missed,,
5,0,New England,Wolfpack,27,50,18,26,6,0,0,42,0,0,0,0.36,,,,,,,,,,,,,,,,13,,7,Missed,,
5,0,New England,Wolfpack,24,52,18,25,9,0,0,45,0,0,0,0.346,,,,,,,,,,,,,,,,12,,6,Missed,,
3,0,Toronto,North Stars,32,50,18,24,8,0,0,44,121,150,-29,0.36,,,,,,,,,,,,,,,,13,,7,Missed,,
12,0,Portland,Admirals,29,50,18,25,7,0,0,43,132,166,-34,0.36,,,,,,,,,,,,,,,,11,,6,Missed,,
13,0,Los Angeles,Panthers,12,50,18,25,7,0,0,43,0,0,0,0.36,,,,,,,,,,,,,,,,10,,6,Missed,,
2,0,Hamilton,Steelhawks,35,50,18,29,3,0,0,39,134,172,-38,0.36,,,,,,,,,,,,,,,,14,,7,Missed,,
2,0,Hamilton,Steelhawks,36,50,18,26,6,0,0,42,143,178,-35,0.36,,,,,,,,,,,,,,,,12,,7,Missed,,
6,0,Wisconsin,Monarchs,1,40,18,16,6,0,0,42,0,0,0,0.45,,,,,,,,,,,,,,,,4,,2,Round 1,1,4
12,0,San Francisco,Pride,45,50,18,30,2,0,0,38,135,164,-29,0.36,,,,,,,,,,,,,,,,14,,7,Missed,,
2,0,Hamilton,Steelhawks,47,50,18,25,7,0,0,43,141,164,-23,0.36,,,,,,,,,,,,,,,,15,4,7,Missed,,
4,0,Manhattan,Rage,44,50,18,26,6,0,0,42,124,160,-36,0.36,,,,,,,,,,,,,,,,12,,7,Missed,,
5,0,New England,Wolfpack,46,50,18,27,5,0,0,41,125,160,-35,0.36,,,,,,,,,,,,,,,,16,4,8,Missed,,
12,0,San Francisco,Pride,51,50,18,27,5,0,0,41,138,166,-28,0.36,,,,,,,,,,,,,,,,15,4,7,Missed,,
0,0,Buffalo,Stampede,40,50,18,30,2,0,0,38,114,152,-38,0.36,,,,,,,,,,,,,,,,13,,7,Missed,,
20,0,Montreal,Patriotes,85,66,18,46,1,1,1,38,201,359,-158,0.273,1598,2614,44.9,1204,1493,657,630,6.36,183,34,0.1858,10,179,32,0.8212,21,,11,Missed,,
25,0,Madison,Valkyries,85,66,18,43,2,2,3,41,191,316,-125,0.273,1584,2661,33.6,1075,1403,605,671,7.58,206,31,0.1505,10,215,50,0.7674,20,,10,Missed,,
8,0,Calgary,Dragons,83,66,18,45,1,2,2,39,217,358,-141,0.273,1903,2566,47.9,1202,1497,586,905,7.74,217,29,0.1336,10,203,37,0.8177,21,,9,Missed,,
15,0,Texas,Renegades,68,66,18,44,2,2,2,40,170,299,-129,0.273,1866,2707,51.7,970,1066,574,501,6.77,191,23,0.1204,12,194,43,0.7784,15,4,7,Round 1,1,4
9,0,Edmonton,Blizzard,80,66,18,46,1,0,1,38,187,329,-142,0.273,2013,2732,46.5,1212,1023,669,574,8.45,261,36,0.1379,23,232,45,0.806,20,5,10,Missed,,
1,0,Chicago,Syndicate,78,66,18,45,2,1,1,39,188,322,-134,0.273,2017,2837,46.3,1229,1057,639,544,8.08,224,45,0.2009,10,219,61,0.7215,18,5,9,Missed,,
10,0,Minnesota,Monarchs,63,66,18,42,1,3,5,42,174,267,-93,0.273,,,,,,,,,,,,,,,,17,4,9,Missed,,
13,0,Los Angeles,Panthers,70,66,17,41,5,0,3,42,204,334,-130,0.258,2231,2783,44.1,1086,1540,543,617,7.09,186,38,0.2043,8,195,60,0.6923,18,5,10,Missed,,
13,0,Los Angeles,Panthers,69,66,17,48,1,2,0,35,158,266,-108,0.258,1750,2386,38.7,763,1370,607,505,6,185,25,0.1351,12,170,47,0.7235,16,4,9,Missed,,
10,0,Minnesota,Monarchs,69,66,17,45,2,1,2,38,164,316,-152,0.258,1813,2887,47.8,1142,1131,587,560,8.17,201,31,0.1542,13,239,61,0.7448,15,5,8,Round 1,1,4
9,0,Edmonton,Blizzard,76,66,17,44,1,1,4,39,236,347,-111,0.258,2074,3177,41.1,1315,1175,657,644,10.53,280,51,0.1821,14,307,87,0.7166,18,4,9,Missed,,
2,0,Hamilton,Steelhawks,81,66,17,46,2,3,1,37,240,372,-132,0.258,2641,2878,52.4,1370,1154,657,707,12.09,293,54,0.1843,13,360,96,0.7333,19,5,10,Missed,,
8,0,Calgary,Dragons,65,66,17,44,3,1,2,39,154,286,-132,0.258,,,,,,,,,,,,,,,,16,5,9,Missed,,
9,0,Edmonton,Blizzard,79,66,17,45,3,1,1,38,239,361,-122,0.258,2296,3097,48.3,1242,983,725,515,8.45,272,47,0.1728,24,247,57,0.7692,20,5,10,Missed,,
4,0,Manhattan,Rage,65,66,17,44,2,4,3,39,183,279,-96,0.258,,,,,,,,,,,,,,,,17,5,8,Round 1,1,4
20,0,Montreal,Patriotes,78,66,17,48,1,0,0,35,210,338,-128,0.258,2194,3004,45.4,1245,1120,702,551,7.73,197,35,0.1777,14,216,57,0.7361,19,5,10,Missed,,
11,0,Winnipeg,Aurora,60,66,17,44,1,1,4,39,124,258,-134,0.258,,,,,,,,,,,,,,,,19,4,9,Missed,,
12,0,San Francisco,Pride,43,50,17,24,9,0,0,43,136,190,-54,0.34,,,,,,,,,,,,,,,,14,,7,Missed,,
6,0,Seattle,Riot,44,50,17,29,4,0,0,38,131,184,-53,0.34,,,,,,,,,,,,,,,,13,,6,Missed,,
19,0,Seattle,Argonauts,56,50,17,29,1,1,3,38,113,156,-43,0.34,,,,,,,,,,,,,,,,14,4,7,Missed,,
4,0,Manhattan,Rage,48,50,17,28,5,0,0,39,142,188,-46,0.34,,,,,,,,,,,,,,,,16,4,8,Missed,,
6,0,Tampa Bay,Barracuda,57,66,17,46,1,1,2,37,125,295,-170,0.258,,,,,,,,,,,,,,,,16,4,8,Missed,,
10,0,Minnesota,Chiefs,16,50,17,30,3,0,0,37,0,0,0,0.34,,,,,,,,,,,,,,,,11,,5,Missed,,
6,0,Vancouver,Ice Wolves,4,40,17,16,7,0,0,41,0,0,0,0.425,,,,,,,,,,,,,,,,5,,2,Round 1,2,4
0,0,Buffalo,Stampede,31,50,17,28,5,0,0,39,118,157,-39,0.34,,,,,,,,,,,,,,,,12,,6,Missed,,
0,0,Buffalo,Stampede,34,50,17,28,5,0,0,39,142,173,-31,0.34,,,,,,,,,,,,,,,,14,,7,Missed,,
7,0,West Kendall,Platoon,14,50,17,25,8,0,0,42,0,0,0,0.34,,,,,,,,,,,,,,,,11,,5,Missed,,
12,0,Portland,Admirals,25,50,17,24,9,0,0,43,0,0,0,0.34,,,,,,,,,,,,,,,,14,,7,Missed,,
4,0,Manhattan,Rage,29,50,17,25,8,0,0,42,126,169,-43,0.34,,,,,,,,,,,,,,,,12,,6,Missed,,
12,0,Portland,Admirals,26,50,17,28,5,0,0,39,0,0,0,0.34,,,,,,,,,,,,,,,,14,,7,Missed,,
4,0,Manhattan,Rage,8,50,17,23,10,0,0,44,0,0,0,0.34,,,,,,,,,,,,,,,,10,,5,Missed,,
8,0,Calgary,Dragons,23,52,17,28,7,0,0,41,0,0,0,0.327,,,,,,,,,,,,,,,,12,,6,Missed,,
10,0,Minnesota,Monarchs,84,66,17,46,3,0,0,37,205,327,-122,0.258,1821,2407,49.2,1520,1434,795,888,7.88,228,32,0.1404,13,230,52,0.7739,21,,10,Missed,,
7,0,Baltimore,Platoon,86,66,17,46,1,2,2,37,202,352,-150,0.258,1885,2618,46.9,1224,1465,674,766,7.64,196,25,0.1276,11,221,31,0.8597,20,,10,Missed,,
12,0,San Francisco,Pride,87,66,16,48,0,1,2,34,178,346,-168,0.242,1489,2590,47.5,1330,1311,557,915,8.35,225,34,0.1511,14,258,58,0.7752,22,,12,Missed,,
3,0,Toronto,North Stars,84,66,16,48,2,3,0,34,195,353,-158,0.242,1668,2527,50.6,1518,1607,680,839,7.97,193,35,0.1813,9,220,41,0.8136,23,,12,Missed,,
15,0,Texas,Renegades,84,66,16,46,3,1,1,36,201,318,-117,0.242,1829,2492,52.6,1197,1601,659,787,6.91,219,35,0.1598,7,197,42,0.7868,22,,11,Missed,,
3,0,Toronto,North Stars,38,50,16,26,8,0,0,40,147,193,-46,0.32,,,,,,,,,,,,,,,,13,,6,Missed,,
12,0,San Francisco,Pride,37,50,16,30,4,0,0,36,106,152,-46,0.32,,,,,,,,,,,,,,,,14,,7,Missed,,
6,0,Tampa Bay,Barracuda,47,50,16,29,5,0,0,37,130,193,-63,0.32,,,,,,,,,,,,,,,,16,4,8,Missed,,
15,0,Texas,Renegades,41,50,16,30,4,0,0,36,138,210,-72,0.32,,,,,,,,,,,,,,,,13,,6,Missed,,
9,0,Edmonton,Blizzard,37,50,16,27,7,0,0,39,130,174,-44,0.32,,,,,,,,,,,,,,,,13,,6,Missed,,
6,0,Tampa Bay,Barracuda,52,50,16,30,4,0,0,36,128,192,-64,0.32,,,,,,,,,,,,,,,,16,4,8,Missed,,
6,0,Seattle,Riot,39,50,16,30,4,0,0,36,123,173,-50,0.32,,,,,,,,,,,,,,,,14,,7,Missed,,
12,0,San Francisco,Pride,55,50,16,32,1,4,1,34,114,207,-93,0.32,,,,,,,,,,,,,,,,12,4,7,Missed,,
0,0,Buffalo,Stampede,38,50,16,31,3,0,0,35,124,172,-48,0.32,,,,,,,,,,,,,,,,14,,7,Missed,,
10,0,Minnesota,Monarchs,56,50,16,32,1,2,1,34,104,177,-73,0.32,,,,,,,,,,,,,,,,15,5,8,Missed,,
6,0,Tampa Bay,Barracuda,68,66,16,45,4,1,1,37,192,325,-133,0.242,2029,2719,50.2,1132,1232,653,536,7.06,190,30,0.1579,11,209,53,0.7464,17,5,9,Missed,,
13,0,Los Angeles,Panthers,68,66,16,44,2,1,4,38,195,282,-87,0.242,1945,2418,48.6,932,1351,607,503,5.56,164,31,0.189,13,160,38,0.7625,16,4,8,Round 1,0,4
20,0,Montreal,Patriotes,65,66,16,44,4,2,2,38,166,273,-107,0.242,,,,,,,,,,,,,,,,18,4,9,Missed,,
10,0,Minnesota,Monarchs,82,66,16,46,3,2,1,36,220,376,-156,0.242,1804,2668,48.5,1435,1517,648,1078,11.32,268,31,0.1157,16,328,75,0.7713,20,5,10,Missed,,
5,0,Hartford,Hydras,12,50,16,28,6,0,0,38,0,0,0,0.32,,,,,,,,,,,,,,,,12,,6,Missed,,
13,0,Los Angeles,Panthers,29,50,16,31,3,0,0,35,123,176,-53,0.32,,,,,,,,,,,,,,,,13,,7,Missed,,
3,0,Toronto,North Stars,3,40,16,23,1,0,0,33,0,0,0,0.4,,,,,,,,,,,,,,,,8,,4,Missed,,
10,0,Minnesota,Chiefs,21,52,16,32,4,0,0,36,0,0,0,0.308,,,,,,,,,,,,,,,,12,,6,Missed,,
6,0,Las Vegas,Kings,13,50,16,26,8,0,0,40,0,0,0,0.32,,,,,,,,,,,,,,,,11,,5,Missed,,
4,0,Manhattan,Rage,17,50,15,30,5,0,0,35,0,0,0,0.3,,,,,,,,,,,,,,,,12,,6,Missed,,
2,0,Hamilton,Steelhawks,3,40,15,21,4,0,0,34,0,0,0,0.375,,,,,,,,,,,,,,,,7,,3,Finals Lost,8,7
6,0,Vancouver,Ice Wolves,3,40,15,17,8,0,0,38,0,0,0,0.375,,,,,,,,,,,,,,,,6,,4,Missed,,
3,0,Toronto,North Stars,22,52,15,28,9,0,0,39,0,0,0,0.288,,,,,,,,,,,,,,,,12,,6,Missed,,
2,0,Hamilton,Steelhawks,1,40,15,18,7,0,0,37,0,0,0,0.375,,,,,,,,,,,,,,,,5,,3,Missed,,
7,0,West Kendall,Platoon,12,50,15,26,9,0,0,39,0,0,0,0.3,,,,,,,,,,,,,,,,11,,5,Missed,,
4,0,Manhattan,Rage,20,50,15,30,5,0,0,35,0,0,0,0.3,,,,,,,,,,,,,,,,11,,5,Missed,,
10,0,Minnesota,Chiefs,15,50,15,31,4,0,0,34,0,0,0,0.3,,,,,,,,,,,,,,,,11,,5,Missed,,
13,0,Los Angeles,Panthers,13,50,15,28,7,0,0,37,0,0,0,0.3,,,,,,,,,,,,,,,,12,,6,Missed,,
10,0,Minnesota,Chiefs,50,50,15,29,6,0,0,36,124,182,-58,0.3,,,,,,,,,,,,,,,,15,4,7,Missed,,
7,0,Baltimore,Platoon,54,50,15,33,0,0,2,32,117,181,-64,0.3,,,,,,,,,,,,,,,,13,3,6,Missed,,
19,0,Seattle,Argonauts,73,66,15,48,2,2,1,33,162,312,-150,0.227,1794,2761,46.8,1239,1272,575,588,6.74,206,29,0.1408,8,195,46,0.7641,18,5,10,Missed,,
10,0,Minnesota,Monarchs,68,66,15,47,2,1,2,34,156,294,-138,0.227,1792,2698,43.9,1135,1516,576,572,8.15,224,41,0.183,16,227,71,0.6872,18,5,9,Missed,,
12,0,San Francisco,Pride,68,66,15,47,1,3,3,34,177,343,-166,0.227,1800,2713,46.7,1098,1029,697,529,7.94,203,33,0.1626,10,230,67,0.7087,19,5,10,Missed,,
2,0,Hamilton,Steelhawks,69,66,15,48,3,0,0,33,172,329,-157,0.227,1886,2734,52.7,844,1263,606,625,5.97,190,26,0.1368,15,182,48,0.7363,17,4,8,Round 1,0,4
2,0,Hamilton,Steelhawks,68,66,14,50,0,2,2,30,176,373,-197,0.212,1711,3139,48.2,828,1190,635,570,5.98,208,45,0.2163,10,172,49,0.7151,20,5,10,Missed,,
20,0,Montreal,Patriotes,63,66,14,48,1,4,3,32,116,274,-158,0.212,,,,,,,,,,,,,,,,18,5,9,Missed,,
20,0,Montreal,Patriotes,76,66,14,48,3,2,1,32,168,405,-237,0.212,1753,3377,45.4,1154,1034,528,618,6.98,187,30,0.1604,18,180,46,0.7444,19,5,10,Missed,,
3,0,Toronto,North Stars,72,66,14,48,1,2,3,32,189,358,-169,0.212,1970,3329,39.5,1172,1086,679,599,8.95,272,46,0.1691,22,239,56,0.7657,19,5,9,Missed,,
6,0,Tampa Bay,Barracuda,70,66,14,51,1,1,0,29,173,333,-160,0.212,1936,2850,43.2,1144,1356,635,543,6.33,210,28,0.1333,14,188,61,0.6755,19,5,9,Missed,,
4,0,Manhattan,Rage,2,40,14,24,2,0,0,30,0,0,0,0.35,,,,,,,,,,,,,,,,7,,4,Missed,,
12,0,Portland,Admirals,30,50,14,34,2,0,0,30,109,167,-58,0.28,,,,,,,,,,,,,,,,12,,7,Missed,,
9,0,Edmonton,Comets,9,50,14,31,5,0,0,33,0,0,0,0.28,,,,,,,,,,,,,,,,9,,5,Missed,,
0,0,Buffalo,Stampede,30,50,14,34,2,0,0,30,110,182,-72,0.28,,,,,,,,,,,,,,,,13,,6,Missed,,
5,0,Hartford,Hydras,11,50,14,30,6,0,0,34,0,0,0,0.28,,,,,,,,,,,,,,,,11,,5,Missed,,
2,0,Hamilton,Steelhawks,31,50,14,32,4,0,0,32,120,177,-57,0.28,,,,,,,,,,,,,,,,13,,7,Missed,,
12,0,San Francisco,Pride,86,66,14,51,1,0,0,29,191,380,-189,0.212,1612,2690,50.9,1158,1314,569,802,7.97,237,33,0.1392,12,237,58,0.7553,21,,11,Missed,,
14,0,New Orleans,Specters,60,66,14,50,1,3,1,30,138,313,-175,0.212,,,,,,,,,,,,,,,,20,5,10,Missed,,
12,0,San Francisco,Pride,41,50,14,31,5,0,0,33,134,198,-64,0.28,,,,,,,,,,,,,,,,14,,7,Missed,,
7,0,Baltimore,Platoon,55,50,14,32,1,4,3,32,101,178,-77,0.28,,,,,,,,,,,,,,,,13,3,6,Missed,,
12,0,Portland,Admirals,36,50,14,32,4,0,0,32,101,177,-76,0.28,,,,,,,,,,,,,,,,14,,7,Missed,,
7,0,Baltimore,Platoon,57,66,13,48,2,0,3,31,112,246,-134,0.197,,,,,,,,,,,,,,,,17,5,9,Missed,,
10,0,Minnesota,Chiefs,54,50,13,34,1,2,2,29,107,216,-109,0.26,,,,,,,,,,,,,,,,14,4,8,Missed,,
4,0,Manhattan,Rage,42,50,13,32,5,0,0,31,119,189,-70,0.26,,,,,,,,,,,,,,,,14,,7,Missed,,
12,0,San Francisco,Pride,44,50,13,30,7,0,0,33,106,176,-70,0.26,,,,,,,,,,,,,,,,14,,7,Missed,,
15,0,Texas,Renegades,50,50,13,29,8,0,0,34,131,191,-60,0.26,,,,,,,,,,,,,,,,16,4,8,Missed,,
9,0,Edmonton,Comets,7,50,13,29,8,0,0,34,0,0,0,0.26,,,,,,,,,,,,,,,,10,,5,Missed,,
13,0,Los Angeles,Panthers,5,44,13,24,7,0,0,33,0,0,0,0.295,,,,,,,,,,,,,,,,9,,5,Missed,,
12,0,Portland,Admirals,28,50,13,31,6,0,0,32,114,178,-64,0.26,,,,,,,,,,,,,,,,13,,7,Missed,,
8,0,Calgary,Dragons,1,40,13,18,9,0,0,35,0,0,0,0.325,,,,,,,,,,,,,,,,6,,3,Missed,,
2,0,Hamilton,Steelhawks,2,40,13,17,10,0,0,36,0,0,0,0.325,,,,,,,,,,,,,,,,6,,3,Missed,,
11,0,Winnipeg,Jets,31,50,13,31,6,0,0,32,111,174,-63,0.26,,,,,,,,,,,,,,,,14,,7,Missed,,
8,0,Calgary,Dragons,4,40,13,23,4,0,0,30,0,0,0,0.325,,,,,,,,,,,,,,,,8,,4,Missed,,
3,0,Toronto,North Stars,69,66,13,50,0,2,3,29,127,319,-192,0.197,1298,2977,35.7,1166,856,531,592,7.39,232,42,0.181,23,209,47,0.7751,19,5,9,Missed,,
12,0,San Francisco,Pride,83,66,13,48,2,0,3,31,198,326,-128,0.197,2003,2329,51.6,1124,1658,709,790,8.42,223,39,0.1749,12,234,36,0.8462,22,,10,Missed,,
12,0,San Francisco,Pride,69,66,13,48,3,0,2,31,196,356,-160,0.197,1807,2900,45.4,937,1245,623,499,7.35,196,39,0.199,16,220,66,0.7,18,5,10,Missed,,
6,0,Tampa Bay,Barracuda,87,66,13,50,2,2,1,29,169,378,-209,0.197,1411,2706,47.8,1549,1547,735,688,8.45,216,26,0.1204,15,216,51,0.7639,23,,11,Missed,,
6,0,Tampa Bay,Barracuda,85,66,12,47,7,1,0,31,177,340,-163,0.182,1639,2487,48.3,1348,1032,619,690,7.12,234,28,0.1197,14,201,54,0.7313,22,,12,Missed,,
12,0,San Francisco,Pride,84,66,12,48,2,1,4,30,188,394,-206,0.182,1861,2840,51.4,1189,1535,743,802,8.21,184,26,0.1413,10,222,46,0.7928,24,,12,Missed,,
11,0,Winnipeg,Aurora,86,66,12,50,2,0,2,28,198,403,-205,0.182,1737,2623,49.8,1197,1513,634,800,7.35,205,31,0.1512,16,192,39,0.7969,22,,12,Missed,,
12,0,San Francisco,Pride,85,66,12,52,1,1,1,26,151,365,-214,0.182,1352,2728,42.6,1054,1206,713,634,6.08,196,30,0.1531,17,178,54,0.6966,23,,11,Missed,,
