"PlayerID","TeamID","FranchiseID","LeagueID","SeasonID","GP","Minutes","Wins","Losses","OT","ShotsAgainst","Saves","GoalsAgainst","GAA","Shutouts","SavePct","GameRating"
"566","19","19","0","60","56","3090","24","22","6","1699","1537","162","3.14","1","0.905","68"
"631","14","14","1","60","27","836","2","6","0","655","588","67","4.81","0","0.898","61"
"572","4","4","3","60","9","544","3","5","1","283","260","23","2.54","0","0.919","74"
"834","0","0","0","60","55","3290","40","9","5","1599","1454","145","2.64","2","0.909","73"
"1001","9","9","0","60","17","833","5","5","2","455","406","49","3.53","1","0.892","60"
"1001","0","0","3","60","8","484","5","3","0","207","181","26","3.22","0","0.874","56"
"959","7","7","3","60","8","492","7","0","1","166","149","17","2.07","0","0.898","64"
"1097","7","7","0","60","18","1046","15","1","1","423","398","25","1.43","3","0.941","76"
"771","6","6","1","60","35","2045","23","9","2","878","794","84","2.46","3","0.904","64"
"951","0","0","3","60","4","240","2","2","0","127","115","12","3.00","0","0.906","70"
"1050","7","7","1","60","10","487","3","5","0","304","273","31","3.81","0","0.898","65"
"1044","12","12","3","60","6","329","1","2","1","221","206","15","2.73","0","0.932","77"
"954","5","5","3","60","10","507","4","5","1","307","278","29","3.43","0","0.906","64"
"1120","4","4","1","60","22","1275","17","3","1","449","407","42","1.98","2","0.906","64"
"1047","14","14","1","60","59","3123","9","47","2","2454","2196","258","4.96","3","0.895","68"
"1098","13","13","3","60","9","491","2","6","1","279","246","33","4.03","0","0.882","61"
"795","1","1","1","60","48","2662","14","28","3","1921","1756","165","3.72","4","0.914","73"
"827","4","4","1","60","44","2644","38","4","2","1000","914","86","1.95","3","0.914","68"
"1180","15","15","1","60","56","3352","30","19","6","1824","1657","167","2.99","2","0.908","70"
"897","0","0","1","60","26","1449","17","7","0","613","554","59","2.44","5","0.904","64"
"811","6","6","1","60","58","3507","33","23","2","1779","1609","170","2.91","3","0.904","69"
"1057","1","1","3","60","9","538","4","4","1","265","234","31","3.45","0","0.883","60"
"881","8","8","1","60","57","3292","20","27","8","1915","1734","181","3.30","4","0.905","68"
"1091","0","0","0","60","13","706","11","1","0","195","175","20","1.70","2","0.897","60"
"1142","11","11","0","60","28","1506","7","14","3","1189","1094","95","3.78","1","0.920","78"
"1069","4","4","3","60","3","180","2","1","0","70","64","6","2.00","0","0.914","63"
"1059","6","6","3","60","4","242","1","2","1","117","106","11","2.72","0","0.906","69"
"903","20","20","0","60","18","826","3","9","0","571","504","67","4.86","0","0.883","60"
"1062","0","0","1","60","2","120","2","0","0","33","30","3","1.50","0","0.909","64"
"1075","7","7","3","60","4","245","3","1","0","82","73","9","2.20","0","0.890","60"
"1179","3","3","1","60","58","3450","39","14","5","1596","1456","140","2.43","8","0.912","72"
"871","2","2","1","60","53","2956","16","31","4","2027","1854","173","3.51","1","0.915","75"
"1079","13","13","3","60","4","232","0","2","1","130","116","14","3.61","0","0.892","66"
"826","12","12","3","60","8","394","3","5","0","252","220","32","4.87","0","0.873","53"
"905","13","13","0","60","17","654","9","2","0","321","291","30","2.75","1","0.907","61"
"1053","5","5","3","60","4","217","0","2","0","139","127","12","3.31","0","0.914","71"
"233","7","7","2","60","8","479","5","3","0","270","254","16","2.00","1","0.941","86"
"232","7","7","0","60","49","2948","32","16","1","1737","1598","139","2.83","3","0.920","78"
"299","9","9","2","60","4","244","2","1","1","104","97","7","1.72","0","0.933","69"
"166","0","0","1","60","14","844","8","5","1","431","396","35","2.49","0","0.919","71"
"264","8","8","0","60","39","2303","23","11","4","1178","1087","91","2.37","4","0.923","74"
"1278","9","9","1","60","36","1997","16","14","3","1071","965","106","3.18","0","0.901","66"
"1277","5","5","1","60","15","652","6","3","0","324","294","30","2.76","1","0.907","64"
"1268","12","12","0","60","59","3309","20","30","4","2219","2028","191","3.46","0","0.914","75"
"1409","1","1","0","60","14","791","9","3","0","266","230","36","2.73","0","0.865","52"
"1280","1","1","1","60","18","1009","3","12","1","771","698","73","4.34","0","0.905","71"
"1413","14","14","0","60","55","3070","11","41","0","2410","2172","238","4.65","0","0.901","72"
"1374","9","9","0","60","56","3161","29","21","4","1774","1611","163","3.09","2","0.908","72"
"1279","2","2","1","60","20","1017","4","11","0","742","669","73","4.30","0","0.902","68"
"135","1","1","0","60","54","3186","36","16","2","1660","1526","134","2.52","7","0.919","75"
"132","21","21","0","60","29","1465","15","7","0","889","823","66","2.70","0","0.926","78"
"36","4","4","0","60","56","3231","14","38","2","2543","2332","211","3.92","1","0.917","80"
"66","5","5","1","60","57","3341","26","26","5","2012","1832","180","3.23","4","0.911","71"
"133","4","4","2","60","5","206","1","2","0","126","118","8","2.33","0","0.937","72"
"68","15","15","1","60","12","648","5","4","2","308","274","34","3.14","0","0.890","59"
"99","14","14","2","60","12","727","8","2","2","391","358","33","2.72","2","0.916","74"
"134","6","6","0","60","56","3184","26","21","6","1793","1642","151","2.85","4","0.916","74"
"66","15","15","0","60","12","725","11","0","1","217","199","18","1.49","1","0.917","64"
"67","12","12","0","60","17","679","0","11","1","494","433","61","5.39","0","0.877","58"
"36","3","3","1","60","10","546","8","0","0","194","174","20","2.20","0","0.897","58"
"132","1","1","1","60","6","302","1","3","1","171","150","21","4.17","0","0.877","55"
"100","2","2","0","60","18","1081","13","4","1","361","325","36","2.00","3","0.900","64"
"99","3","3","0","60","54","3253","34","14","6","1735","1594","141","2.60","4","0.919","78"
"3","1","1","3","59","5","303","1","3","1","194","173","21","4.15","0","0.892","58"
"99","14","14","2","59","6","359","4","2","0","192","178","14","2.34","0","0.927","78"
"66","5","5","1","59","24","1293","12","10","0","731","656","75","3.48","1","0.897","63"
"132","4","4","0","59","21","1087","5","10","2","831","763","68","3.75","0","0.918","76"
"99","3","3","0","59","54","3256","38","13","3","1738","1608","130","2.40","8","0.925","79"
"102","2","2","0","59","13","772","12","0","0","291","268","23","1.79","3","0.921","67"
"36","4","4","0","59","52","2904","16","31","2","2267","2093","174","3.59","1","0.923","80"
"36","3","3","1","59","3","83","0","0","0","66","61","5","3.60","0","0.924","66"
"134","6","6","0","59","55","3227","18","29","7","1920","1748","172","3.20","4","0.910","73"
"135","1","1","0","59","54","3238","38","14","2","1343","1216","127","2.35","3","0.905","66"
"100","19","19","0","59","21","1207","8","11","1","717","652","65","3.23","1","0.909","72"
"132","1","1","1","59","8","427","4","3","0","149","128","21","2.95","0","0.859","49"
"67","12","12","0","59","19","960","3","13","1","855","783","72","4.50","0","0.916","74"
"1142","11","11","0","59","13","745","5","5","1","415","377","38","3.06","0","0.908","69"
"897","0","0","1","59","5","300","5","0","0","83","73","10","2.00","1","0.880","58"
"959","7","7","3","59","5","262","2","1","1","103","89","14","3.20","0","0.864","50"
"881","8","8","1","59","57","3269","16","33","5","2056","1864","192","3.52","4","0.907","71"
"1179","3","3","1","59","34","1833","12","16","3","1069","983","86","2.81","2","0.920","73"
"788","6","6","3","59","3","180","3","0","0","44","41","3","1.00","1","0.932","64"
"1180","15","15","1","59","21","1166","12","8","0","577","523","54","2.78","1","0.906","64"
"905","13","13","0","59","15","758","6","3","3","415","374","41","3.24","0","0.901","62"
"954","5","5","3","59","6","252","1","3","0","122","111","11","2.61","0","0.910","62"
"951","4","4","3","59","4","240","4","0","0","54","49","5","1.25","2","0.907","65"
"871","2","2","1","59","34","1950","14","18","1","1167","1068","99","3.05","1","0.915","74"
"834","0","0","0","59","54","3271","41","10","3","1472","1329","143","2.62","1","0.903","70"
"828","11","11","0","59","3","59","0","0","0","43","39","4","4.04","0","0.907","55"
"1050","7","7","1","59","9","542","7","2","0","174","155","19","2.10","2","0.891","58"
"1047","14","14","1","59","16","957","3","12","1","608","540","68","4.26","0","0.888","63"
"827","4","4","1","59","22","1235","12","6","2","450","403","47","2.28","3","0.896","61"
"826","5","5","3","59","8","470","5","3","0","261","228","33","4.21","0","0.874","61"
"795","1","1","1","59","42","2476","32","6","3","884","787","97","2.35","2","0.890","59"
"1097","7","7","0","59","22","1049","1","16","0","920","837","83","4.75","0","0.910","72"
"811","6","6","1","59","14","715","5","3","2","351","318","33","2.77","1","0.906","64"
"814","0","0","1","59","13","724","9","1","2","316","287","29","2.40","0","0.908","65"
"837","1","1","0","59","13","739","11","1","0","254","232","22","1.79","1","0.913","65"
"1091","0","0","0","59","12","717","9","3","0","225","198","27","2.26","0","0.880","55"
"431","6","6","3","59","9","543","6","3","0","170","155","15","1.66","2","0.912","68"
"467","9","9","3","59","8","428","6","1","0","161","148","13","1.82","2","0.919","68"
"331","10","10","0","59","56","3292","27","25","2","2151","1981","170","3.10","5","0.921","79"
"363","11","11","2","59","12","724","10","1","1","360","332","28","2.32","3","0.922","75"
"509","2","2","3","59","8","462","4","3","1","270","247","23","2.98","1","0.915","73"
"497","15","15","0","59","24","1435","19","5","0","599","551","48","2.01","4","0.920","71"
"429","13","13","0","59","54","3241","25","24","5","2077","1917","160","2.96","5","0.923","81"
"333","10","10","2","59","6","366","5","1","0","213","199","14","2.29","1","0.934","80"
"396","0","0","2","59","12","717","8","4","0","435","394","41","3.43","1","0.906","69"
"566","19","19","0","59","47","2761","27","16","3","1288","1186","102","2.22","7","0.921","76"
"588","0","0","3","59","6","329","3","1","1","130","116","14","2.55","0","0.892","60"
"580","9","9","1","59","45","2663","23","18","3","1559","1416","143","3.22","0","0.908","71"
"595","15","15","0","59","42","2526","30","10","2","1177","1086","91","2.16","8","0.923","76"
"627","18","18","0","59","21","1072","2","12","2","844","753","91","5.09","0","0.892","69"
"575","1","1","1","59","18","1088","13","4","1","433","394","39","2.15","5","0.910","66"
"563","9","9","0","59","55","3213","28","21","4","1853","1692","161","3.01","2","0.913","74"
"625","15","15","1","59","1","51","0","0","0","38","36","2","2.32","0","0.947","82"
"564","5","5","0","59","18","1037","3","14","0","806","731","75","4.34","0","0.907","74"
"606","13","13","3","59","6","287","0","6","0","168","144","24","5.01","0","0.857","51"
"605","15","15","1","59","46","2743","23","23","0","1448","1317","131","2.87","4","0.910","73"
"565","11","11","0","59","55","3182","20","32","3","2204","2016","188","3.54","3","0.915","76"
"685","9","9","1","59","23","1327","9","12","1","686","618","68","3.07","1","0.901","64"
"596","2","2","0","59","54","3192","44","9","1","1475","1353","122","2.29","7","0.917","73"
"572","13","13","3","59","8","429","2","4","0","244","216","28","3.91","0","0.885","59"
"540","12","12","3","59","7","280","0","6","0","244","221","23","4.93","0","0.906","64"
"731","8","8","1","59","16","715","4","7","1","405","360","45","3.77","1","0.889","59"
"521","9","9","3","59","5","291","3","1","1","94","79","15","3.09","1","0.840","50"
"661","8","8","0","59","24","1400","18","5","1","646","585","61","2.61","1","0.906","69"
"630","18","18","0","59","52","2925","23","23","4","1641","1487","154","3.16","1","0.906","68"
"663","6","6","0","59","16","761","2","9","1","523","474","49","3.86","0","0.906","65"
"660","3","3","0","59","15","746","6","4","2","305","266","39","3.13","0","0.872","53"
"738","14","14","0","59","52","2978","9","39","4","2322","2115","207","4.17","1","0.911","77"
"757","7","7","1","59","57","3454","34","18","5","1603","1457","146","2.54","2","0.909","69"
"516","2","2","3","59","5","266","3","0","1","154","138","16","3.60","0","0.896","67"
"523","12","12","3","59","8","438","2","4","0","307","279","28","3.83","0","0.909","71"
"629","5","5","0","59","52","2928","19","27","3","2061","1900","161","3.30","2","0.922","79"
"672","0","0","1","59","50","2963","31","15","3","1273","1148","125","2.53","2","0.902","65"
"1377","14","14","0","59","13","557","1","6","0","520","471","49","5.28","0","0.906","68"
"1409","9","9","0","59","6","93","0","0","1","55","51","4","2.56","0","0.927","53"
"1268","12","12","0","59","53","3026","23","22","4","2020","1870","150","2.97","3","0.926","79"
"1374","9","9","0","59","14","682","6","5","1","304","267","37","3.25","0","0.878","56"
"1413","14","14","0","59","8","435","2","4","1","320","295","25","3.45","0","0.922","82"
"297","5","5","1","59","44","2629","18","20","6","1522","1403","119","2.72","4","0.922","78"
"232","3","3","1","59","35","2071","13","19","3","1178","1069","109","3.16","1","0.907","70"
"299","9","9","2","59","2","118","1","1","0","73","66","7","3.55","0","0.904","67"
"168","7","7","3","59","8","461","6","1","1","189","172","17","2.21","1","0.910","64"
"263","5","5","1","59","4","67","0","0","0","49","46","3","2.65","0","0.939","59"
"232","4","4","3","59","8","478","5","3","0","201","185","16","2.01","1","0.920","69"
"200","1","1","3","59","7","422","3","4","0","217","194","23","3.26","0","0.894","64"
"233","7","7","2","59","9","547","4","4","1","324","302","22","2.41","2","0.932","82"
"264","8","8","0","59","43","2592","24","15","3","1401","1286","115","2.66","3","0.918","77"
"297","0","0","3","59","7","411","1","5","1","212","185","27","3.94","0","0.873","56"
"168","10","10","0","59","13","687","3","9","0","513","464","49","4.28","0","0.904","69"
"166","6","6","1","59","57","3322","30","20","6","1771","1619","152","2.74","4","0.914","71"
"232","7","7","0","59","53","2931","22","23","4","1757","1588","169","3.46","1","0.904","73"
"266","14","14","1","59","41","2307","12","24","4","1517","1381","136","3.54","2","0.910","69"
"200","4","4","1","59","47","2750","29","12","5","1083","982","101","2.20","5","0.907","64"
"266","8","8","2","59","4","245","2","1","1","137","126","11","2.69","0","0.920","72"
"168","2","2","1","59","36","2048","13","18","2","1268","1159","109","3.19","3","0.914","73"
"2200016","5","5","2","59","5","258","1","3","0","136","120","16","3.72","0","0.882","58"
"2200002","9","9","2","59","10","603","7","2","1","298","276","22","2.19","2","0.926","75"
"2001032","13","13","2","59","5","238","0","4","0","221","197","24","6.04","0","0.891","65"
"2200007","2","2","2","59","2","66","0","1","0","47","40","7","6.33","0","0.851","48"
"2001041","6","6","2","59","3","190","3","0","0","114","104","10","3.16","0","0.912","79"
"2000933","1","1","2","59","10","610","4","3","3","345","310","35","3.44","0","0.899","72"
"2000429","6","6","2","59","9","537","4","5","0","276","252","24","2.68","1","0.913","68"
"2000067","0","0","2","59","1","16","0","0","0","9","7","2","7.24","0","0.778","43"
"2000854","10","10","2","59","6","365","5","0","1","207","193","14","2.30","1","0.932","84"
"2000565","12","12","2","59","11","660","7","4","0","322","291","31","2.82","0","0.904","69"
